-You have to do this now.	-Privalai susileisti.
He's more disturbed than we thought.	Jis labiau sutrikęs nei mes manėm.
You don't know what you're doing.	Jūs nežinot ką darot.
What exactly is in this, Doctor?	Kas iš tikrųjų yra jame?
Then you can show us the way.	Tai galėsi parodyt kaip ten nuvykti.
You can't make me go there.	Atsisakau. Nepriversit.
There used to be a bridge here.	Čia buvo tiltas.
Don't hurt me. I'll tell you everything.	Nemuškit, papasakosiu ką žinau.
Must go to the end of the canal.	Turim pasiekti kanalo pabaigą.
We will give you some more pretty things soon...	Tuoj viską paaiškinsim...
I have another use for her first.	Pirma ją panaudosiu kitu tikslu.
They abducted us and brought us here.	Jie pagrobė mus ir atsigabeno čia.
One day, a man might be an inspector.	Vieną dieną žmogus gali būti inspektorium.
You have had dozens of lives before now.	Prieš tai turėjai daugybę kitų gyvenimų.
Why are they doing all this?	Kodėl jie tai daro?
Their race is on the brink of extinction.	Jų rasė jau ant išnykimo ribos.
-They think we can save them.	-Jie mano, kad mes galim juos išgelbėti.
You resisted my attempt to imprint you.	Tu pasipriešinai bandymui pakeisti prisiminimus.
Somehow, you have developed their ability to Tune.	Kažkaip išmokai derinti.
They control everything here, even the sun.	Jie čia viską valdo, netgi saulę.
But they still needed an artist to help them.	Bet jiem reikėjo menininko, kuris padėtų.
They made me delete everything else.	Bet visą kitą turėjau išsitrinti.
This was blank when I found it.	Jis buvo tuščias, kai jį radau.
You made those drawings happen with your gift.	Tu sukūrei šiuos piešinius savo sugebėjimų dėka.
You say they brought us here.	Sakai jie mus čia atsigabeno.
what we once were... what we might have been...	kas mes kadaise buvom... kuo galėjom būti...
The only place home exists... is in your head.	Tavo namai egzistuoja... tik tavo galvoje.
But you do still care, don't you, Mr. Murdoch?	Bet gi tau rūpi, ar ne, pone Murdokai?
We no longer need the other subjects.	Mums nebereikia kitų eksperimento subjektų.
The time for study is over.	Tyrimų laikas baigėsi.
It is time to be one with John Murdoch.	Laikas susijungti su Džonu Murdoku.
The pain will only last a moment.	Skausmas truks tik akimirką.
You'll rise to greater heights than that.	Tu pakilsi į didesnes aukštumas.
One day when you're older, you'll understand.	Vieną dieną tu suprasi.
That's it, John. Practice makes perfect.	Mokslo šaknys karčios, vaisiai saldūs.
It's because I have inserted myself in them.	Nes aš pats save ten įterpiau.
They were fabricated to teach you about the Strangers.	Jie buvo sukurti tam, kad išmokinčiau tave apie Svetimus.
Getting the hang of it, John.	Laikykis, Džonai.
Maybe one day I'll work for you.	Galbūt kada nors aš dirbsiu tau.
You must take control of it.	Turi perimti jos valdymą.
You must make the machine yours.	Ji turi tapti tavo.
There is no time for romance.	Nėra laiko romantikai.
The world can be what you make it.	Pasaulis gali būti toks, kokiu jį padarysi.
-So give her back her memories.	-Sugrąžink jai prisiminimus.
What are you going to do now?	Ką darysi dabar?
You told me I had the power, didn't you?	Sakei, turiu galias, ar ne?
I can make these machines do anything I want.	Priversiu mašinas sukurti tai ką noriu.
Make this world anything I want it to be.	Sukursiu pasaulį tokį, kokį panorėsiu.
Just so long as I concentrate hard enough.	Kai tik pakankamai susikaupsiu.
-l'm just making a few changes.	- Keletą pakeitimų.
-We're sure that's what we want?	-Ar mes tikrai to norime?
Your imprint is not agreeable with my kind.	Tavo prisiminimai nesiderina su mano rūšimi.
You know how I was supposed to feel.	Tu žinai, kaip aš turėčiau jaustis.
Well, you're not going to find it in here.	Na, tu nerasi to čia.
You went looking in the wrong place.	Ne ten ieškojai.
Do you know if Shell Beach is around here?	Gal žinai kur čia netoliese yra Kriauklių Pakrantė?
I think that's it over there.	Manau ji štai tenais.
Would you like to join me?	Gal nori kartu?
What the fuck are you thinking?	Ką čia po velnių sugalvojai?
There's a black guy outside breaking into your car.	Kažkoks juočkis bando įsibrauti į tavo mašiną.
What the fuck is going on?	Kas po velnių dedasi?
Stay right here and be quiet.	Būk čia ir tylėk.
I don't have a personal problem with him.	Neturiu su juo jokių asmeninių problemų
I went out with his mother a few times.	Keletą kartų buvau susitikęs su jo motina.
That paper-- Bob, it's a travesty.	Tas popiergalis... Tai parodija, Bobai.
Arguing for Hitler as a civil rights hero.	Stoja už Hitlerį kaip koks civilinių teisių didvyris.
You've got to draw the line.	Turi pažymėt
His brother probably put him up to it.	Greičiausiai jo brolis įvėlė jį į visa tai.
I find that hard to believe.	Man sunku tuo patikėt.
I will not give up on this child yet.	Aš nepaliksiu šio vaikio.
Derek got out this morning, did he not?	Šįryt išleido Dereką, ar ne?
He was one of my students.	Jis buvo mano mokinys.
You don't think I could handle it?	Manot, kad nesusitvarkysiu?
I think the street would kill you.	Man atrodo, kad gatvė tave pražudys.
I'm your history teacher from now on.	Nuo dabar aš būsiu tavo istorijos mokytojas.
It took me a week to read "Mein Kampf."	Mana prireikė savaitės perskaityti "Mein Kampf."
What do you want me to do it on?	Ko jūs iš manęs norit?
The impact on your life, your family's.	Poveikį tavo gyvenimui, šeimai.
Whatever you want to say, Danny.	Kad ir ką parašysi, Deni.
I'll be the only one reading it.	Tai skaitysiu tik aš vienas.
I never cheated in my life.	Niekada gyvenime nenusirašinėjau.
Now why you all kicking it like that?	Kodėl jūs visi taip darot?
You lucky I gotta go to class.	Tau pasisekė, kad man pamoka.
He don't wanna see me and the heater.	Jis nenori pamatyt manęs su "dura".
I would have clocked that white boy.	Būčiau išmalęs tam baltaodžiui snukį.
You gotta fucking stand up for yourself.	Reikia pastovėt už save, bliamba.
We got a whole file on skinheads here.	Mes čia turim visą bylą apie skustagalvius.
Actually, he's done a stretch at Y.A.	Tiesą sakant, jis kiek laiko prabuvo Y.A.
This guy C.C., is that him?	Tas C.C. vyrukas. Čia jis?
This here is Dr. Bob Sweeney.	Čia daktaras Bobas Svynis.
He's principal over at Venice Beach High.	Jis Venice Beach vidurinės mokyklos direktorius
Bob taught Vinyard, and he's followed this case closely.	Bobas buvo Vinjardo mokytojas ir atidžiai sekė jo bylą.
Cameron Alexander, well, he's a Venice Beach landmark.	Kameronas Aleksandras, yra Venice Beach "pažiba".
Alexander found in Derek his shining prince.	Aleksandras Dereke atrado savo švytintį princą.
How do you think I feel?	O kaip, jūs manot, aš jaučiuosi?
You think maybe your father's murder was race-related?	Jūs manote, kad jūsų tėvo mirtis susijusi su rasėmis?
Every problem in this country is race-related.	Kiekviena problema šioje šalyje susijusi su rasėmis.
Aren't those really issues that deal more with poverty?	Argi tai ne su skurdu susijusios problemos?
They're not products of their environments.	Čia jų aplinkos pasekmė.
Minorities don't give two shits about this country.	Mažumoms ši šalis nė velnio nerūpi.
What the fuck is the matter with these people?	Kas po velnių darosi su tais žmonėmis?
They have to go around shooting at firemen.	Negi jiems reikia šaudyti į gaisrininkus.
Because my father was murdered doing his job!	Nes mano tėvas buvo nužudytas darbo metu!
Venice Beach didn't always look like this.	Venice Beach ne visada atrodė šitaip.
It used to be a great neighborhood.	Anksčiau tai buvo puikus rajonas.
Venice was a nice, quiet place to grow up.	Venice buvo graži rami vieta augti.
Over the years, though, it's just gone to hell.	Deja, bėgant metams, ji virto pragaru.
The gangs are like a plague.	Gaujos čia kaip maras.
I ain't got time for all this bullshit.	Neturiu laiko šitom nesąmonėm.
That's why Derek started the D.O.C.	Šitaip Derekas pradėjo D.O.C.
Look at this fucking jungle bunny.	Pažiūrėkit į šitą suknistą džiunglių triušį.
He does a spin move every time.	Jie kiekvieną kartą daro verpstę
I'm through monkeying around with your fucking ass!	Mane užkniso čia matyt tavo suknistą subinę!
A hundred bucks say I make you my bitch.	Šimtas žalių sako, kad padaryčiau tave mano kale.
When I want your opinion, I'll ask for it.	Kai man reikės tavo nuomonės, paklausiu.
You got a big fucking mouth.	Tavo didelė burna, bliamba.
I can take this niglet down.	Galiu padėt tą juočkį į vietą
Yo, I ain't got time for this.	Einam, aš tam neturiu laiko.
I come in this game right now.	Dabar aš įsijungiu į žaidimą.
Seth, get back and play some "D."	Setai, atsitrauk ir ginkis.
You want to go, I'm ready!	Nori šitaip!
You want to go, Adolf Hitler wannabe motherfucker?	Tai tu nori, Adolfo Hitlerio suknista beždžione?
You gotta call offence on that shit.	Reikėjo rėkt, kad pražanga puolime.
Shut 'em down. Kick some ass.	Nugesink juos, išspardyk subines.
Get the fuck off my court!	Dink velniop iš mano aikštelės!
Get the fuck out of here!	Dink iš čia velniop!
Derek wouldn't let us visit him in prison.	Derekas mums neleido jo lankyti kalėjime.
Three years without him, just wondering.	Treji metai be jo. Tik laukimas.
The whole ride back, he didn't say anything.	Kol važiavom atgal, jis nieko nepratarė nė žodžio.
I wanted to stay home, but he said...	Norėjau pasilikti namie, bet jis pasakė...
This place is smaller than the old living room.	Čia mažiau vietos nei senojoje svetainėje.
You gotta do something about that hair.	Tau reikia kažką daryti su savo plaukais.
You took it all the way down.	Visus nusikirpai.
It hurt like shit when they put it on.	Velniškai skaudėjo, kai man tai darė.
I got it about a month ago.	Maždaug prieš mėnesį.
Is there a phone in the back?	Ar yra telefonas galinėje dalyje?
I'll get it in the back.	Atsiliepsiu tenai.
You think our friend was behind that?	Manot, kad mūsų draugas buvo už viso to?
I'm gonna take care of that tonight.	Pasirūpinsiu tuo šįvakar.
God, what's with the love fest, you guys?	Dieve, kas jums visiems pasidarė?
I'll make sure he does it.	Pasirūpinsiu, kad padarytų.
I came to see the man.	Atėjau pamatyt žmogaus.
-Can you fit through the door?	- Ar tilpsi pro duris?
I'll be out in a minute.	Tuoj išeisiu.
What the fuck is Seth doing here?	Ką po velnių čia veikia Setas?
You calling me a blimp, you fucking Democrat?	Vadini mane storu, tu suknista demokrate?
Are you going to Cam's party tonight?	Ateisi šįvakar į Kamo vakarėlį?
Let me ask you a few questions.	Užduosiu tau kelis klausimus.
I believe in death, destruction... chaos, filth, and greed.	Gerai. Aš tikiu mirtimi, naikinimu... chaosu, ištvirkimu ir godumu.
Tell me what I want to hear.	Leisk man išgirsti, ko aš noriu.
You mean that shit about your mother?	Turi galvoj ta šūdą apie tavo motiną?
You want to get fucking beaten, Danny?	Nori būti sumuštas, Deni?
I'm not fucking talking to you.	Aš ne su tavim kalbu.
I hate anyone that isn't white Protestant.	Nekenčiu kiekvieno, kuris nėra baltasis protestantas.
None of them are fucking all right, OK?	Nė vieni iš jų yra normalūs, aišku?
They're all a bunch of fucking freeloaders.	Jie yra suknistų išnaudotojų gauja.
I hate this hip-hop influence on white fucking suburbia.	Nekenčiu hip-hopo įtakos priemiesčių gyventojams.
That's some of the best shit I've ever heard.	Vienas iš geriausio šūdo, kokį kada nors girdėjau.
I feel sorry for you, Danny.	Man tavęs gaila, Deni.
You don't believe any of that shit, right?	Vis tiek tu tuo šūdu netiki, ar ne?
Derek hates you, and you don't realize it.	Derekas tavęs nekenčia, o tu to nesupranti.
How do you know who I hate?	Iš kur tau žinot, ko aš nekenčiu.
God, I think you lost weight.	Atrodo, numetei svorio.
I told him it's gotta go.	Aš jam jau sakiau.
Let's get the fuck out of here.	Ir varom iš čia velniop.
I want to talk to him.	Noriu su juo šnektelt.
Did you pull some shit in school today?	Tu nusitempei kažkokio šūdo šiandien į mokyklą?
-This kid is awesome as hell.	- Šitas vaikis nuostabus.
Did you turn in a paper on "Mein Kampf"?	Nunešei darbą apie "Mein Kampf"?
I thought it would be cool.	Maniau, kad bus kietai.
It doesn't matter how I knew.	Nesvarbu, kaip.
This kid is smart as hell.	- Šitas vaikis gudrus kaip velnias.
Was that Sweeney on the phone?	Ten Svynis skambino?
God, I hate that fucking nigger, man.	Dieve, nekenčiu to suknisto nigerio, žmogau.
He's gotta get a fucking life.	Jis turi rūpintis savo reikalais.
Sweeney is a nigger on a power trip.	Svynis yra nigeris, trukdantis galiai.
I want to talk to my brother.	Aš noriu pasikalbėt su broliu.
He kills bugs for a living.	Jis užmušinėja vabalus, kad išgyventų.
You don't want to be like that.	Tu nenori toks būti.
You can learn a lot from him.	Gali daug ko iš jo išmokti.
He told me all about it.	Jis man viską papasakojo.
You do anything he tells you to do.	Darysi viską, ką jis tau lieps.
Do you understand what I'm saying?	Supranti, ką sakau?
I'll talk to you about this later.	Pasikalbėsiu apie tai su tavimi vėliau.
I want to talk to you.	Noriu su tavim šnektelt.
Nice thing to come home to, huh?	Smagu grįžti namo, ar ne?
Look, you got to take it easy.	Klausyk, tu turi nusiramint.
You got to get some rest.	Tau reikia poilsio.
I've been on the couch for ages.	Aš ilgai gulėjau ant sofos.
We gotta get out of here.	Turim išsikelt iš čia.
We all gotta get out of here.	Visi turim išsikelt iš čia.
-I could drop out and get a job.	- Aš galiu mesti mokyklą ir susirasti darbą.
Derek, can we please go eat?	Derekai, gal gali važiuot pavalgyt?
Go wait in the living room.	Palauk svetainėje.
I want him out of my house.	Noriu, kad jo mano namuose nebūtų.
I got to do that paper.	Turi parašyt tą darbą.
I'll catch up with you later tonight.	Susimatysim vėliau vakare.
I need you to stay away from there.	Noriu, kad laikytumeis atokiau nuo tenai.
Promise me you'll stay away from that party tonight.	Pažadėk man, kad neisi į tą vakarėli šįvakar.
I'm not fucking 14 anymore, all right?	Aš jau nebe 14, bliamba, aišku?
You don't want to stick around?	Nori būti šalia?
I'll see you back at the house.	Pasimatysim name.
"Don't just be some punk. Be part of something."	"Nebūk paprastas šiknius Būk kažko dalis."
They did whatever Derek told them to.	Jie darė viską, ką Derekas jiems liepdavo.
